row_number,year,manufacturer,condition,cylinders,fuel,odometer,transmission,type,paint_color,F1,F2,F3,F4
3223,2009.0,subaru,like new,4 cylinders,gas,139872.0,manual,SUV,silver,1246,2.050594686932813,0.1113143394875527,b
3224,2017.0,ford,excellent,8 cylinders,gas,62173.0,automatic,truck,white,1820,2.231694826489584,0.0737376712013355,a
3225,2017.0,ford,excellent,8 cylinders,gas,67021.0,automatic,truck,black,3495,2.4245032440280068,0.0209782391972247,c
3226,2013.0,ford,excellent,6 cylinders,gas,186671.0,automatic,truck,white,5184,2.227732239294979,0.2045349634035253,a
3227,2015.0,ford,excellent,6 cylinders,gas,139000.0,automatic,sedan,black,799,2.4354965913457045,0.08228177616409,a
3228,2012.0,subaru,good,4 cylinders,gas,112000.0,manual,SUV,silver,2718,2.373145287415148,0.1122181445436068,c
3229,2014.0,ford,excellent,6 cylinders,gas,80857.0,automatic,SUV,silver,17187,2.2457373450969498,0.2278018932445018,b
3230,2011.0,subaru,good,6 cylinders,gas,129900.0,automatic,SUV,black,284,2.1957972796943936,0.2381520688568529,b
3231,2015.0,ford,good,4 cylinders,gas,77100.0,automatic,sedan,red,105,2.246298443598095,-0.0711221227295844,c
3232,2015.0,ford,like new,8 cylinders,gas,52063.0,automatic,truck,white,1176,2.4587471310750133,0.0517144716720288,a
3233,2011.0,ford,excellent,8 cylinders,gas,114751.0,automatic,truck,black,2839,2.2336977615047395,0.0032012645339794,b
3234,1991.0,ford,good,6 cylinders,gas,191000.0,manual,truck,white,180,1.91872974179938,0.2112784557099062,b
3235,2009.0,ford,good,8 cylinders,gas,220200.0,automatic,truck,blue,493,2.2333431440382463,0.0799289463217467,b
3236,2008.0,ford,excellent,8 cylinders,gas,90200.0,automatic,pickup,white,955,2.131947284742441,-0.1123118393155552,b
3237,2012.0,ford,good,6 cylinders,gas,191007.0,automatic,sedan,silver,1491,2.230068059351661,0.1220830772206333,b
3238,2004.0,ford,fair,8 cylinders,gas,104000.0,automatic,truck,blue,92,2.016336393282685,-0.0321216179759278,c
3239,2013.0,ford,good,6 cylinders,gas,119600.0,automatic,SUV,black,4719,2.1676474060465702,0.1731747259050052,c
3240,2004.0,ford,good,8 cylinders,gas,177000.0,automatic,truck,black,1575,2.061003328043732,-0.0107180137997156,a
3241,2009.0,subaru,excellent,4 cylinders,gas,135000.0,automatic,sedan,blue,3643,2.357179188028479,0.0686695175031063,b
3242,2018.0,ford,good,4 cylinders,gas,19051.0,automatic,SUV,red,1006,2.400153123747264,0.0471678037685361,b
3243,2014.0,subaru,excellent,4 cylinders,gas,76560.0,manual,SUV,blue,4465,2.2418954132348508,0.1471782321583394,b
3244,2017.0,ford,good,6 cylinders,gas,26824.0,automatic,pickup,red,5059,2.2962312101297373,0.1978956300181489,b
3245,2010.0,ford,good,4 cylinders,gas,170500.0,automatic,sedan,red,188,2.211028770045557,0.2011206221688355,a
3246,2010.0,ford,excellent,4 cylinders,gas,58000.0,automatic,sedan,black,212,2.3264408042728606,0.0476212996350495,c
3247,1992.0,ford,good,8 cylinders,gas,26149.0,manual,truck,white,1300,1.6493076246441234,0.0227570552186407,a
3248,1998.0,ford,good,6 cylinders,gas,184000.0,manual,pickup,black,332,1.7880489232208012,0.0317662470368483,a
3249,2005.0,ford,excellent,8 cylinders,gas,186315.0,automatic,truck,red,2211,2.0470932595323528,0.1153214025257563,a
3250,2012.0,ford,excellent,6 cylinders,gas,96430.0,automatic,SUV,red,215,2.270262582465614,0.1819966770270168,c
3251,2008.0,ford,excellent,8 cylinders,gas,133000.0,automatic,pickup,white,210,2.1067365400703184,0.0565754143445892,a
3252,2017.0,ford,good,6 cylinders,gas,14874.0,automatic,pickup,red,5057,2.2638679039986087,0.155649008697512,c
3253,2014.0,ford,excellent,8 cylinders,gas,105.0,automatic,pickup,white,592,2.4806746369134047,0.0899573470831551,c
3254,2004.0,ford,excellent,6 cylinders,gas,117000.0,automatic,truck,white,2813,2.033388697672315,0.1926874250277826,b
3255,2008.0,ford,like new,8 cylinders,gas,146000.0,automatic,SUV,black,1533,2.052174717289754,-0.0668543374444726,c
3256,2003.0,ford,good,8 cylinders,gas,220000.0,automatic,pickup,white,343,2.152402793855322,-0.0404160608712101,b
3257,2005.0,ford,excellent,6 cylinders,gas,120040.0,automatic,SUV,black,3661,2.0400915778914626,-0.1740380957014944,b
3258,2002.0,ford,excellent,6 cylinders,gas,150000.0,automatic,SUV,red,219,2.0300358219932084,0.2203374822541706,b
3259,2019.0,ford,excellent,6 cylinders,gas,12661.0,automatic,sedan,silver,1425,2.441117658976041,0.2065925853476124,c
3260,2014.0,ford,excellent,4 cylinders,gas,90000.0,automatic,SUV,white,1848,2.291350824148884,0.1083492923796125,b
3261,2016.0,subaru,excellent,4 cylinders,gas,39580.0,automatic,sedan,black,234,2.3827060039559624,-0.1057638368011202,c
3262,2012.0,ford,excellent,8 cylinders,gas,136843.0,automatic,pickup,black,4770,2.231490168440551,-0.0956889583852867,b
3263,2016.0,ford,excellent,6 cylinders,gas,91026.0,automatic,SUV,black,4037,2.3420794899023933,-0.0032279933002835,a
3264,2013.0,ford,good,8 cylinders,gas,84500.0,automatic,truck,silver,438,2.296756772409396,0.1821543479007561,b
3265,1995.0,ford,good,8 cylinders,gas,274834.0,automatic,SUV,blue,228,1.9262948098774944,0.0107548306082308,c
3266,2004.0,ford,excellent,6 cylinders,gas,117000.0,automatic,truck,white,2811,2.094095679892917,0.1098480923752572,b
3267,2007.0,subaru,excellent,4 cylinders,gas,96000.0,automatic,sedan,silver,1575,2.092044330575288,0.1143469245785534,b
3268,2008.0,ford,good,4 cylinders,gas,154684.0,automatic,pickup,white,4453,2.3116763306621086,0.1908477294414538,c
3269,2011.0,ford,excellent,8 cylinders,gas,160937.0,automatic,SUV,white,3311,2.3406405402922537,0.0422484241998638,b
3270,2006.0,ford,good,4 cylinders,gas,196400.0,automatic,SUV,black,61,2.126204073058151,0.0937823767325464,b
3271,2006.0,ford,like new,8 cylinders,gas,140886.0,automatic,SUV,white,11510,2.061785099308969,0.0469327431478431,c
3272,2015.0,ford,like new,8 cylinders,gas,36763.0,automatic,truck,black,113,2.2251019784014034,0.2023693996841425,a
3273,2014.0,ford,excellent,4 cylinders,gas,116574.0,automatic,SUV,black,1004,2.2577557607901984,0.1638625875563509,b
3274,2013.0,ford,excellent,4 cylinders,gas,98491.0,automatic,sedan,red,2510,2.3267338902749284,-0.0888643203046688,b
3275,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.238304540473897,0.2055221968551882,b
3276,2013.0,ford,excellent,6 cylinders,gas,103500.0,automatic,truck,black,551,2.260202564284389,0.1172199356942108,a
3277,2009.0,subaru,good,4 cylinders,gas,107000.0,automatic,SUV,blue,1781,2.0650958401675834,-0.2255011449626845,c
3278,2007.0,ford,good,4 cylinders,gas,250000.0,automatic,sedan,blue,817,2.1686084504377647,0.0565772724832661,b
3279,2006.0,ford,excellent,8 cylinders,gas,129000.0,automatic,truck,white,122,2.269909857224212,0.0174466830488175,a
3280,2013.0,ford,good,4 cylinders,gas,150248.0,automatic,sedan,red,848,2.387607736516652,0.133256055343269,c
3281,2008.0,ford,good,4 cylinders,gas,142000.0,automatic,sedan,blue,59,2.1764840216965937,0.0715888888500849,b
3282,2002.0,ford,excellent,8 cylinders,gas,177000.0,automatic,SUV,white,259,2.100766268143094,0.3056357160588968,c
3283,2013.0,ford,good,6 cylinders,gas,86926.0,automatic,truck,silver,557,2.257297444480977,0.2036665916325712,b
3284,2016.0,ford,excellent,4 cylinders,gas,112000.0,automatic,sedan,silver,415,2.3150917427106377,-0.0378192084407967,c
3285,2010.0,ford,excellent,6 cylinders,gas,190000.0,automatic,SUV,black,359,2.3175859718822096,0.1277308438445485,c
3286,2011.0,ford,good,6 cylinders,gas,92378.0,automatic,SUV,black,4492,2.238368665808306,0.1338411243130364,a
3287,2020.0,ford,good,6 cylinders,gas,23093.0,automatic,truck,white,2019,2.4961711902931207,0.1138616739463155,b
3288,2017.0,ford,like new,8 cylinders,gas,95691.0,automatic,truck,white,481,2.263489778544856,-0.075647333208654,b
3289,2012.0,ford,excellent,6 cylinders,gas,108870.0,automatic,SUV,silver,1476,2.2650125241882257,0.2969404446960927,a
3290,2012.0,ford,good,6 cylinders,gas,144000.0,automatic,sedan,black,1094,2.245782962053409,0.0843616604386536,a
3291,2008.0,ford,excellent,8 cylinders,gas,104060.0,automatic,truck,white,54,2.262676481576837,0.2961482344151517,b
3292,2013.0,ford,like new,4 cylinders,gas,112282.0,automatic,SUV,white,11158,2.170785453116129,0.1468686883260849,b
3293,2007.0,ford,fair,8 cylinders,gas,75000.0,automatic,sedan,black,2428,2.1173264353403622,0.046092305782676,a
3294,2009.0,ford,good,8 cylinders,gas,193057.0,automatic,truck,black,251,2.0938689244941244,0.055767696475412,a
3295,2011.0,ford,excellent,4 cylinders,gas,118836.0,automatic,SUV,silver,981,2.283815416579192,0.2781944926815873,b
3296,2008.0,subaru,excellent,4 cylinders,gas,60809.0,manual,sedan,silver,72,2.109644710003592,0.2126908441508654,c
3297,2017.0,ford,excellent,8 cylinders,gas,34411.0,automatic,truck,white,3761,2.3869554588407675,0.1427488648981388,a
3298,2017.0,ford,like new,6 cylinders,gas,44723.0,automatic,sedan,black,176,2.341449417077609,0.1343422659561507,a
3299,2008.0,ford,good,6 cylinders,gas,117000.0,automatic,SUV,black,610,2.133981004263081,0.2156852598423971,b
3300,2010.0,ford,good,8 cylinders,gas,93008.0,automatic,truck,silver,2719,2.363867529346304,0.1681142229874728,a
3301,2000.0,ford,good,8 cylinders,gas,147442.0,automatic,pickup,black,2390,2.1476584722308765,0.1536612230982139,b
3302,2006.0,ford,excellent,8 cylinders,gas,185170.0,automatic,pickup,black,1198,2.303587564593017,0.0914984533477194,b
3303,2012.0,ford,good,8 cylinders,gas,120000.0,automatic,pickup,white,238,2.3206606639513128,0.1048829578225999,c
3304,2003.0,ford,fair,4 cylinders,gas,142000.0,automatic,SUV,silver,1049,2.0511761319653155,0.1531114987472411,c
3305,2014.0,ford,like new,8 cylinders,gas,231268.0,automatic,truck,silver,1807,2.1891592823420094,0.0780016022418555,b
3306,2017.0,ford,good,6 cylinders,gas,23935.0,automatic,pickup,blue,4877,2.326781585470263,0.2291864917981189,c
3307,2011.0,subaru,excellent,4 cylinders,gas,135000.0,manual,sedan,blue,772,2.1115517370544423,0.0604881037783713,a
3308,2015.0,ford,excellent,8 cylinders,gas,63514.0,automatic,truck,red,584,2.2922167249066523,0.1677187807591986,c
3309,2013.0,ford,excellent,6 cylinders,gas,52772.0,automatic,SUV,red,403,2.3431276210799714,-0.0143228026946074,c
3310,2003.0,ford,good,8 cylinders,gas,230500.0,automatic,pickup,white,236,1.9997836181443656,0.2575886299556137,c
3311,2009.0,ford,excellent,6 cylinders,gas,114430.0,automatic,sedan,blue,479,2.256306290879785,-0.0204082227059786,c
3312,2017.0,ford,excellent,8 cylinders,gas,65267.0,automatic,pickup,white,374,2.521494016845518,0.1491861304579396,a
3313,2018.0,ford,good,6 cylinders,gas,7432.0,automatic,pickup,blue,5059,2.499526558050796,0.0973883663940503,b
3314,2008.0,ford,good,8 cylinders,gas,169000.0,automatic,pickup,silver,218,2.2162804932737954,0.052948158010999,c
3315,2009.0,ford,like new,4 cylinders,gas,97000.0,automatic,sedan,red,395,2.102173316936537,0.118854697996877,c
3316,2010.0,ford,good,8 cylinders,gas,127522.0,automatic,pickup,white,825,2.347442932152723,0.1548597388931493,b
3317,2008.0,ford,good,8 cylinders,gas,206000.0,automatic,truck,white,296,2.2852176120120533,0.0648858238775415,a
3318,2016.0,ford,excellent,6 cylinders,gas,135686.0,automatic,truck,white,877,2.4299838441430417,0.1747208561306233,a
3319,2015.0,ford,good,8 cylinders,gas,65011.0,automatic,truck,white,2369,2.323622206610982,0.1334738561908039,b
3320,2014.0,ford,good,8 cylinders,gas,179622.0,automatic,truck,white,742,2.35406271523981,-0.1450277992669165,b
3321,1993.0,ford,excellent,8 cylinders,gas,125500.0,automatic,truck,white,282,1.8493489660347584,0.1432118982257673,b
3322,2007.0,ford,good,8 cylinders,gas,152593.0,automatic,truck,red,11152,2.2118650950981533,0.0246123286513952,c
3323,2016.0,ford,excellent,8 cylinders,gas,83167.0,automatic,truck,white,2751,2.3814698930777163,-0.0375207057577587,c
3324,2013.0,ford,excellent,8 cylinders,gas,220327.0,automatic,truck,white,3807,2.2392859729906136,0.2413616182809525,b
3325,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.371367457424096,0.1289446538849817,b
3326,2018.0,ford,excellent,6 cylinders,gas,41750.0,automatic,pickup,blue,133,2.3037865220121136,0.2399001685660572,a
3327,2010.0,ford,good,8 cylinders,gas,43600.0,automatic,pickup,white,240,2.270733135379018,0.1307844517632159,b
3328,2013.0,ford,good,4 cylinders,gas,98500.0,automatic,SUV,silver,79,2.069413636360147,0.0073577141404919,b
3329,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.2491455954911554,0.2546856683543593,b
3330,2014.0,ford,like new,6 cylinders,gas,53500.0,automatic,truck,white,454,2.0683323766933968,0.2997617065547793,a
3331,2007.0,ford,good,6 cylinders,gas,171478.0,automatic,truck,red,1964,2.1829012654828004,0.1583062022605947,a
3332,2007.0,ford,excellent,6 cylinders,gas,93.0,automatic,sedan,black,816,2.3466081105721006,0.3923720311790654,a
3333,2008.0,ford,excellent,4 cylinders,gas,173800.0,manual,truck,white,837,1.9970187164320805,0.3431309771716313,a
3334,2015.0,ford,excellent,8 cylinders,gas,87867.0,automatic,truck,white,748,2.351157576557958,0.0479840091801649,b
3335,2017.0,ford,good,6 cylinders,gas,39900.0,automatic,sedan,red,6042,2.4603118396275208,-0.0025377947617832,a
3336,2017.0,ford,excellent,6 cylinders,gas,76119.0,automatic,SUV,blue,4061,2.3641068100812097,0.2382657294120105,a
3337,2014.0,ford,like new,4 cylinders,gas,102064.0,automatic,SUV,red,481,2.3061643203640068,0.1618848630807989,c
3338,2013.0,ford,excellent,4 cylinders,gas,79941.0,automatic,sedan,red,1028,2.2798628729638,0.2591240361496784,c
3339,2019.0,ford,good,6 cylinders,gas,3011.0,automatic,pickup,white,4883,2.4518796534004217,0.0747849014032383,b
3340,2014.0,ford,excellent,4 cylinders,gas,109614.0,automatic,SUV,white,519,2.299178788906441,0.1375469527261969,a
3341,1989.0,ford,fair,6 cylinders,gas,260000.0,manual,truck,white,299,1.7870628646999305,-0.0521914181475242,c
3342,2017.0,ford,good,8 cylinders,gas,19110.0,automatic,pickup,black,5061,2.4551999297680487,-0.0335948358258806,a
3343,1994.0,ford,fair,8 cylinders,gas,272000.0,automatic,truck,red,504,1.8321162448064543,-0.1098668861537025,a
3344,2006.0,subaru,excellent,6 cylinders,gas,123279.0,automatic,SUV,silver,2022,2.2161637473611817,-0.0008195502326921,c
3345,2010.0,subaru,excellent,4 cylinders,gas,62800.0,automatic,sedan,black,725,2.176539001198284,-0.0523904495662766,a
3346,2013.0,ford,excellent,6 cylinders,gas,89968.0,automatic,SUV,blue,2353,2.2212574755358734,-0.0697300194866165,c
3347,2014.0,ford,good,4 cylinders,gas,130649.0,automatic,sedan,black,403,2.2980370641696206,-0.108552912012747,a
3348,2002.0,ford,excellent,6 cylinders,gas,169.0,automatic,SUV,silver,1765,1.958500668946202,0.1887748192287232,a
3349,2013.0,ford,excellent,6 cylinders,gas,110000.0,automatic,pickup,white,194,2.3395985024028976,0.1553495264912256,a
3350,2018.0,ford,good,6 cylinders,gas,13117.0,automatic,pickup,red,4948,2.592942049040122,0.0704523575967004,a
3351,2016.0,ford,excellent,4 cylinders,gas,61150.0,automatic,sedan,red,478,2.458472777334934,0.1065478644308354,a
3352,2017.0,ford,good,6 cylinders,gas,14874.0,automatic,pickup,red,5057,2.4597208003477817,-0.0876311308270356,a
3353,2014.0,ford,excellent,8 cylinders,gas,107000.0,automatic,pickup,silver,1214,2.182047745484595,0.2060945385981881,b
3354,2012.0,ford,fair,6 cylinders,gas,78000.0,automatic,SUV,black,319,2.2179102194648457,0.0770977341159683,b
3355,2011.0,ford,excellent,8 cylinders,gas,80920.0,automatic,pickup,silver,456,2.285102936169465,0.0044796374778634,c
3356,2020.0,subaru,like new,4 cylinders,gas,11342.0,automatic,sedan,white,1151,2.4146380024569254,-0.009431610749616,a
3357,2006.0,ford,fair,6 cylinders,gas,210000.0,automatic,SUV,red,114,2.0478106278834143,0.1596011797995565,c
3358,2015.0,ford,good,6 cylinders,gas,28614.0,automatic,truck,white,1699,2.396934611072284,0.1886760786109319,a
3359,2007.0,ford,excellent,4 cylinders,gas,138000.0,automatic,sedan,silver,724,2.077693040862788,0.2552251326042589,c
3360,2011.0,ford,excellent,8 cylinders,gas,66500.0,automatic,SUV,white,132,2.229560105055928,0.1013473923925247,a
3361,2012.0,ford,excellent,8 cylinders,gas,162000.0,automatic,truck,white,349,2.2309789123655706,-0.0687804629089965,b
3362,2010.0,ford,excellent,8 cylinders,gas,127754.0,automatic,SUV,white,3312,2.0937301825220174,0.1980833416953039,c
3363,2015.0,ford,excellent,8 cylinders,gas,59000.0,automatic,truck,white,390,2.425808558949916,0.0494218388506767,b
3364,2009.0,ford,excellent,8 cylinders,gas,86965.0,automatic,sedan,silver,521,2.1824966291887504,-0.1130416810008102,a
3365,2013.0,ford,good,8 cylinders,gas,120674.0,automatic,pickup,silver,1506,2.3322288571835847,0.1425032966224562,b
3366,2011.0,ford,good,4 cylinders,gas,141000.0,automatic,sedan,silver,132,2.3286362555149944,0.3407777291508272,b
3367,2004.0,ford,good,8 cylinders,gas,216335.0,automatic,pickup,black,531,2.1390312954400104,0.0391454266620893,a
3368,2014.0,ford,good,8 cylinders,gas,119878.0,automatic,truck,black,1201,2.272760223767881,0.0941555356922955,b
3369,2013.0,ford,excellent,6 cylinders,gas,119596.0,automatic,sedan,blue,2369,2.212080681293628,0.3266898992529894,b
3370,2013.0,subaru,like new,4 cylinders,gas,129000.0,automatic,sedan,black,998,2.1442452581779308,0.1238825281501497,b
3371,2015.0,ford,like new,8 cylinders,gas,164126.0,automatic,truck,white,1753,2.417608471311368,0.1631461488597909,a
3372,2016.0,ford,good,8 cylinders,gas,18175.0,automatic,pickup,red,5060,2.403885603891468,0.0246589452978627,a
3373,2014.0,ford,excellent,4 cylinders,gas,17149.0,automatic,sedan,red,2228,2.196494999509393,0.0395205698808405,c
3374,1998.0,ford,good,6 cylinders,gas,174900.0,automatic,truck,blue,216,1.8408390094428664,-0.027737909509219,a
3375,2018.0,ford,excellent,6 cylinders,gas,36462.0,automatic,SUV,black,5314,2.6335891710075616,0.160405001670595,c
3376,2010.0,ford,good,6 cylinders,gas,200000.0,automatic,sedan,black,155,2.3230243000085804,0.0679471683503906,a
3377,2011.0,subaru,good,4 cylinders,gas,103371.0,automatic,SUV,black,2523,2.1265101296376483,-0.0365554321581967,b
3378,2015.0,ford,excellent,8 cylinders,gas,77032.0,automatic,truck,black,343,2.43311449305977,0.1791215899119925,b
3379,1995.0,ford,excellent,8 cylinders,gas,263074.0,automatic,truck,blue,1579,1.73374887186813,0.1425151575472094,b
3380,2004.0,ford,good,6 cylinders,gas,102000.0,automatic,pickup,black,654,2.133012817241509,0.0191833497820298,a
3381,1996.0,ford,fair,6 cylinders,gas,200000.0,automatic,pickup,red,124,1.9015581910932604,0.2317521662354764,a
3382,2008.0,ford,good,6 cylinders,gas,190000.0,automatic,SUV,black,600,2.12670030350594,0.1387555735355389,a
3383,2018.0,ford,excellent,4 cylinders,gas,46573.0,automatic,SUV,blue,3669,2.465616156404558,0.0561159462689503,a
3384,2016.0,ford,like new,8 cylinders,gas,43882.0,automatic,truck,red,1176,2.3393062488577527,0.16383359620926,b
3385,2011.0,ford,good,4 cylinders,gas,171000.0,automatic,sedan,black,666,2.141061030964646,0.1861001195431097,a
3386,2001.0,ford,good,6 cylinders,gas,176000.0,automatic,truck,white,34,1.975719021061609,0.2649538440291983,a
3387,2001.0,ford,fair,8 cylinders,gas,90650.0,automatic,pickup,white,346,1.8978317283137192,0.0928651926395716,b
3388,2007.0,ford,excellent,8 cylinders,gas,149000.0,automatic,pickup,white,767,2.080367241796362,0.079391700289245,b
